CONS_NO,FLAG,user_score,pred_interval_start,pred_interval_end,interval_confidence,att_m01,att_m02,att_m03,att_m04,att_m05,att_m06,att_m07,att_m08,att_m09,att_m10,att_m11,att_m12,att_m13,att_m14,att_m15,att_m16,att_m17,att_m18,att_m19,att_m20,att_m21,att_m22,att_m23,att_m24,att_m25,att_m26,att_m27,att_m28,att_m29,att_m30,att_m31,att_m32,att_m33,att_m34
4B1686517F572C77EF54F654F6EDC022,1,0.91915405,20,33,0.05251869580908013,0.0027748325,0.001981365,0.005572887,0.005367385,0.0043755383,0.0059304894,0.007923354,0.0048947656,0.0033407153,0.0021797293,0.003032418,0.0040698596,0.0034607712,0.0038613824,0.0037217706,0.0048794015,0.0082498,0.045399826,0.04781187,0.095910124,0.24463889,0.039941505,0.0067558778,0.005498577,0.007985644,0.016424693,0.012189509,0.006994783,0.008370963,0.005905819,0.0025877557,0.0017787912,0.0023183224,0.3738706
07A91A051E73E64F0C737549CCEFCB58,1,0.8449564,31,33,0.20861808707316717,0.005882918,0.005225636,0.0068184403,0.010331098,0.012291495,0.003590498,0.0058056144,0.010092422,0.0070278766,0.0051969304,0.0041241944,0.0057820873,0.0059626526,0.005387876,0.0030154581,0.003486729,0.003416253,0.0054103676,0.0050284797,0.004243604,0.0067979004,0.0061611547,0.0069780117,0.009704423,0.030117339,0.04556783,0.018598229,0.01840511,0.020977423,0.05935098,0.033366673,0.11993893,0.3088346,0.19708072
9714C7AA9B24AA4F79F47A616999836C,1,0.5729294,32,33,0.09899214655160904,0.019242503,0.020184461,0.027553491,0.027645247,0.025715653,0.024493689,0.026723279,0.027451983,0.03154054,0.029561114,0.027187526,0.025336789,0.0305796,0.026033787,0.026716283,0.021086961,0.022730017,0.019280637,0.009581348,0.017431272,0.029362157,0.021020489,0.02437816,0.03238772,0.024867116,0.016509049,0.027715707,0.024256455,0.028292881,0.028643772,0.0240377,0.03446832,0.08369507,0.114289224
6FAB469AB15859049DA41D224DEEC1AE,0,0.12611975,7,16,0.09163195565342903,0.0021216273,0.0006749115,0.00031390638,0.000849067,0.0015668229,0.0042572306,0.013674011,0.072415814,0.082762666,0.09699007,0.11365625,0.09158232,0.10216363,0.11095353,0.09279172,0.07790219,0.07510136,0.026439738,0.0056621204,0.0032540692,0.0029115623,0.0022807466,0.0029283483,0.0023081112,0.0018806133,0.0011536165,0.0010446771,0.0007364131,0.0009522876,0.00092046725,0.0010466834,0.0020679862,0.0027568734,0.0018785179
7EC1813B247F182FFFA3D4F8AD6618AA,0,0.88295084,32,33,0.2939184084534645,0.00975966,0.012373532,0.02809185,0.008832979,0.0055495705,0.0075779734,0.0073481766,0.004769588,0.0043393625,0.005369848,0.0057361173,0.0059508625,0.0050733956,0.005765593,0.005292807,0.0035039275,0.0043687755,0.006010487,0.007484968,0.013169986,0.0071252254,0.007918397,0.009046294,0.03284284,0.031139959,0.025900794,0.015212822,0.030611595,0.012769485,0.018708557,0.02556113,0.038956624,0.43247643,0.15536039
B9D9A94D4B1F35633B8C6744A1F801B1,0,0.9737915,33,33,0.7456871867179871,0.0010700612,0.0007356643,0.001186426,0.0008046711,0.00087952486,0.0011046479,0.0010164771,0.0012034969,0.00078182487,0.0006738614,0.000803036,0.0006806869,0.0010927538,0.0007111662,0.00069106434,0.00066585257,0.00065581425,0.0010686121,0.002399321,0.008643118,0.0036334663,0.0010066867,0.000621649,0.0008015982,0.0023901912,0.04695311,0.01281975,0.005575147,0.0875069,0.0048525333,0.011578702,0.022137402,0.02756753,0.7456872
2ADE1AFC6C0501449F2510EB21895519,0,0.69669586,31,33,0.11738059173027675,0.0042792014,0.0055961334,0.04253335,0.03333079,0.02013509,0.012557548,0.006345417,0.018086819,0.015284867,0.021532156,0.024867319,0.0127258105,0.021342883,0.044551402,0.017377727,0.019209327,0.017426819,0.019693851,0.014612279,0.013087037,0.01077894,0.0117474785,0.01371306,0.017926129,0.027150065,0.030693157,0.032119647,0.03014151,0.027558379,0.031067189,0.030386932,0.11090156,0.07254864,0.16869158
2E482784D308FC01365F0CF7CE1D15DE,0,0.19309019,7,16,0.07237673662602902,0.024834042,0.0142265195,0.014500178,0.007605651,0.0059605176,0.019032488,0.05205832,0.06912742,0.055305135,0.0685763,0.08514316,0.093841664,0.06934708,0.06769307,0.06531245,0.07253206,0.07688903,0.027949432,0.008717383,0.0021564052,0.0020449404,0.0015779196,0.010705935,0.0019971875,0.0019754882,0.0014263182,0.0021439418,0.017457156,0.015875367,0.014730491,0.010420589,0.007480668,0.005569786,0.0057858806
7027C14588EC919795C7AA98F39940E4,0,0.886843,31,33,0.20886393636465073,0.0044392706,0.0068266056,0.0039470494,0.008033566,0.004720631,0.0066235666,0.0034209234,0.0030010908,0.0058389716,0.005654419,0.00511283,0.0044066506,0.0049474877,0.0034886096,0.0035127737,0.0036267412,0.004383227,0.0033531159,0.0044339625,0.004063788,0.0046091764,0.0051401085,0.013690958,0.011859457,0.021619443,0.006971416,0.032236286,0.04599788,0.058267713,0.040630333,0.038550165,0.11002537,0.23444666,0.28211978
7A3CCEE07BC515152ADB69A45A53F64F,0,0.86999494,32,33,0.24736065417528152,0.0037432644,0.0036550423,0.0050367117,0.004970587,0.007376908,0.00514964,0.0029065323,0.004433657,0.0038005628,0.0041574794,0.0037363044,0.0040471563,0.00444916,0.00461444,0.004971336,0.007701588,0.010466995,0.004953107,0.007314928,0.022609739,0.016106917,0.012124708,0.010428853,0.015185287,0.015654719,0.028269155,0.013328343,0.06275693,0.044238303,0.040657096,0.055538774,0.07089445,0.29884893,0.19587238
12CFD73452EEF5FB26981C7FF8BB6B1C,0,0.104113564,9,15,0.11448674649000168,0.00066251244,0.007826353,0.00014415348,2.9531107e-05,5.6935532e-06,6.494229e-06,0.00067621167,0.03105233,0.062865295,0.096734636,0.110584095,0.14427857,0.14524615,0.108121775,0.106896445,0.089545555,0.0634631,0.027332298,0.00026103322,1.2156653e-05,1.0413797e-05,1.3553477e-05,2.234904e-05,1.544077e-05,1.5973023e-05,9.214444e-06,5.4492757e-06,2.8830353e-05,7.631404e-05,0.00013814794,6.0549213e-05,1.602846e-05,5.57647e-05,0.0037876163
C9F0751647918220FB0C15E197005E85,0,0.13603967,9,16,0.10143849719315767,0.008519788,0.003737692,0.0036877596,0.0020168838,0.0028566795,0.00490715,0.0020893787,0.006323814,0.030892055,0.08127371,0.10514258,0.11701032,0.10602183,0.1109045,0.09399262,0.09526776,0.10189466,0.069355235,0.0025222988,0.0004599069,0.0011469526,0.012939805,0.022262737,0.004274204,0.0012501839,0.0009038994,0.00040283756,0.0008047237,0.0015154958,0.00064047606,0.00028416267,0.0006326103,0.00053575926,0.0035296534
F6BEF9CFCAFC737C34250A353A51D84B,0,0.10439069,8,16,0.10644212365150452,0.0033051963,0.00048217044,0.00025670696,0.0002606995,0.00020826982,7.394055e-05,0.00022359971,0.0032861887,0.0954068,0.096437156,0.102097474,0.10133562,0.12272512,0.10632471,0.10694938,0.12424138,0.102461465,0.012192528,0.00076856726,0.00050266774,0.00042115457,0.0007684368,0.0021226297,0.0019350849,0.0007089347,0.0007587733,0.00076213834,0.0019345019,0.0046409452,0.0021072042,0.0002951924,0.00097207905,0.0011526541,0.0018806884
17E1692FEBB578AD2C63B26414C63E00,0,0.169778,8,14,0.09642261479582105,0.017417576,0.014076517,0.024869174,0.004579108,0.020855555,0.018818492,0.015511178,0.04883859,0.07666312,0.0912128,0.11235303,0.10239684,0.13344866,0.08577007,0.073113784,0.055877347,0.04336837,0.02127334,0.003686994,0.00075322704,0.0015104562,0.0058100126,0.011412873,0.010051127,0.0023633211,0.00018858595,0.0002661706,0.00071830495,0.0011766047,0.00013373823,1.8066314e-05,9.422933e-06,0.00012643174,0.0013310707
7E67CC0E8B41878E0E15FF4925EA1445,0,0.105082445,9,15,0.11653803076062884,0.008373386,0.009749285,0.004299424,0.0006812262,0.00018327202,0.00074394577,0.0018832458,0.0181539,0.06983578,0.09906781,0.10775371,0.15236975,0.13320257,0.13739197,0.10265686,0.083323546,0.049902633,0.011689448,0.0012783589,0.0005896902,0.0003027477,0.00039128689,0.0010284708,0.00029305503,0.00032628115,0.00021179939,0.0005373498,0.00031852155,0.00042925263,0.0008183614,0.00030305766,0.00038808008,0.0008994356,0.0006225053
7657D0ABBEC3AE2F229BB1075DDD8854,0,0.25931028,6,15,0.05819537304341793,0.017049251,0.013201744,0.024161754,0.037074003,0.039744522,0.03974093,0.05654598,0.014200896,0.062407307,0.078592286,0.08530239,0.07065318,0.049321968,0.05054488,0.03445006,0.07993478,0.050330926,0.039011385,0.029140158,0.006090455,0.010567568,0.0129486555,0.014082131,0.020850752,0.008015549,0.0018129402,0.0022306626,0.0065302467,0.013350199,0.016645592,0.007525115,0.0031674502,0.0020552308,0.0027190058
66F980DDEA49B958D408BF61B77C1729,0,0.22910735,9,14,0.08888000746568044,0.017485462,0.024719931,0.025086712,0.0307184,0.030128429,0.020268852,0.02826286,0.04468905,0.054528255,0.09682899,0.13682455,0.08012534,0.059584726,0.05757722,0.10233922,0.03675729,0.022315321,0.02235816,0.019174308,0.012893871,0.010005249,0.010200979,0.011624952,0.013864555,0.009537474,0.0035011352,0.0026831413,0.00079757575,0.0008852163,0.0012479331,0.0010814045,0.0029740494,0.005208347,0.003720944
63A187BAE9F8AEC946D178F63B34FC8A,0,0.11704056,9,15,0.11212021218878883,0.0028048996,0.00078573986,0.0028551777,0.003090017,6.831781e-05,0.001142454,0.003739659,0.03741637,0.068363965,0.09586855,0.11615661,0.0967509,0.10332064,0.12679428,0.121079125,0.12487138,0.07069387,0.017078884,0.002820842,0.0003265933,0.00028768866,0.0004466354,0.00020431733,2.3946133e-05,2.6791682e-05,1.1656798e-05,1.1142975e-05,0.000108400614,0.00049521483,0.00017641127,0.00010042456,5.3392563e-05,0.0003878408,0.0016378748
EF76350B83AD7521C9DFF3584B8CDEA3,1,0.6925879,33,33,0.3379991948604584,0.014927151,0.018049225,0.04297311,0.038847912,0.02889485,0.028868139,0.028993951,0.019252028,0.016958637,0.019781295,0.01989803,0.022393635,0.020143593,0.021033863,0.01889964,0.01914098,0.014154268,0.016508393,0.015049983,0.014296222,0.0057341475,0.0053007547,0.006819812,0.004904899,0.019231258,0.010284744,0.016630195,0.017273417,0.024496661,0.029133169,0.030187747,0.029837806,0.02310134,0.3379992
D6BF11051A9D4BF44BB2EFA982B1EE72,0,0.14554544,9,14,0.1085280291736126,0.010648418,0.00515411,0.0045644357,0.006068948,0.0073484234,0.00803664,0.014695546,0.031431958,0.05383519,0.08570708,0.11283719,0.11285244,0.1242217,0.11844968,0.09710009,0.06855196,0.0423237,0.02838407,0.011649351,0.0042599947,0.0032721222,0.00325316,0.0043280707,0.0029083344,0.0018066894,0.0026234512,0.0028419385,0.0050661787,0.007149426,0.0055449316,0.0027063899,0.002236465,0.0030156968,0.005126221
9EF75F3E540868FD4ED5464E8F60398C,0,0.23381248,8,16,0.07055862496296565,0.017756246,0.02090918,0.015391578,0.009786045,0.010740506,0.013190318,0.024598328,0.039293204,0.059963983,0.060216177,0.07154048,0.07928661,0.09069859,0.064478435,0.08447383,0.06560892,0.05876059,0.029707631,0.017367091,0.011735333,0.009833177,0.008705661,0.013770417,0.012327741,0.009722839,0.0049908636,0.008662237,0.013691955,0.023983328,0.014415699,0.0071968404,0.0050700773,0.01256295,0.009563186
CD4BED852ECA6FCE984FF8CD59319050,0,0.17306738,9,12,0.16079603880643845,0.0006876441,0.00045696626,0.00753861,0.041854985,0.034709353,0.017784573,0.016696807,0.022533575,0.033765696,0.083835036,0.17255466,0.17705183,0.20974264,0.019578751,0.043209888,0.039982487,0.02498862,0.01834875,0.009710986,0.006151786,0.005094871,0.004741055,0.0038605311,0.0031332625,0.00039537632,5.9434806e-05,6.403866e-05,0.0003504922,0.00025646714,0.00029346827,9.2900016e-05,5.9329417e-05,0.00020931051,0.0002058267
7A2249915238E58DEB1F9C0B7EAE7507,0,0.37330815,9,33,0.03014623885974288,0.030598873,0.029633394,0.01948508,0.022539858,0.019190203,0.02475142,0.021347782,0.033704005,0.045093466,0.05190557,0.05739197,0.06228237,0.057326138,0.052513838,0.042867545,0.041025795,0.02612009,0.014928676,0.008184428,0.0076684714,0.011719665,0.011906509,0.017360033,0.016345683,0.027021494,0.020347618,0.028846089,0.03168758,0.029258545,0.025489334,0.012840812,0.015711278,0.020741247,0.062165193
42AAC4A6D4BB65AF5C429730D26BC6BA,0,0.5814579,8,33,0.033603807884411745,0.0022506511,0.0047466974,0.012867368,0.017424805,0.018504314,0.018614747,0.026144288,0.025748145,0.06262938,0.03733282,0.041283734,0.021239609,0.024632202,0.019372381,0.02401718,0.012127599,0.045142833,0.03081787,0.00977086,0.00424478,0.0066969213,0.008370146,0.0037715763,0.0044178,0.03442356,0.02049436,0.028003583,0.04629395,0.077361636,0.07777132,0.023215774,0.024891894,0.057411928,0.1279633
A2C4DAA77926991E4BFCF10801C7728A,0,0.741981,9,33,0.03744683682918549,0.003383055,0.008226737,0.006187162,0.019235777,0.004908855,0.0036740757,0.00461073,0.0051635434,0.008439152,0.07871521,0.013974381,0.0095298495,0.21894932,0.14335908,0.014697139,0.022311471,0.009983336,0.021602692,0.009009524,0.007910494,0.0069955583,0.0063930154,0.006730136,0.008697416,0.011304227,0.021410847,0.026282407,0.024459803,0.021473749,0.02467173,0.03272494,0.046552155,0.06428358,0.08414886
C80E0A4E62E470A20B74E3B233445A39,0,0.1432545,9,16,0.09498390555381775,0.020262161,0.0034391559,0.0038736712,0.00078152155,0.0005089349,0.0023969174,0.020354278,0.016358553,0.055076532,0.08200389,0.09455033,0.104376785,0.095873594,0.10138896,0.09364284,0.0988959,0.08913895,0.039550465,0.0056768483,0.0031564615,0.0140002435,0.004922144,0.0019516697,0.0013314367,0.0036677804,0.0017940744,0.001077182,0.0049196095,0.0023527525,0.0026679381,0.005294797,0.0011317217,0.0032649941,0.020316781
FADE640700FEC903F739F2570FB5312D,0,0.10906824,8,14,0.12106012659413475,0.0035252613,0.0049370984,0.011927901,0.012148412,0.013927894,0.007759359,0.007941222,0.026535502,0.09625265,0.12323746,0.11949461,0.17373753,0.14161484,0.100404,0.0926798,0.03245941,0.017541848,0.0071292645,0.0014540276,0.00049136556,0.00056459906,0.0011133933,0.0016724545,0.0013695626,1.324337e-05,3.6181507e-06,9.098156e-06,3.0162014e-06,4.080438e-06,2.085385e-05,6.455676e-06,7.2017656e-06,6.9041666e-06,6.0572866e-06
B9F77C30BA91BF11DEA1F884EAFE5765,0,0.16723958,9,16,0.08843954652547836,0.02622479,0.015027701,0.005424313,0.01289828,0.01349393,0.02038772,0.0575901,0.00033996615,0.01434183,0.08723786,0.06264481,0.078980535,0.08717546,0.10051229,0.10174392,0.09414524,0.09507626,0.056161165,0.025127675,0.02000421,0.011215878,0.0049672257,0.0047869114,0.0028011622,0.00011834138,3.358851e-05,3.405699e-05,0.00015777134,0.00016234607,0.00058468565,0.0003049636,0.0001378421,1.3659045e-05,0.00014348814
CF66BE6C2AC483743D714AE28B721A48,0,0.09533163,9,15,0.1193099000624248,0.00813072,0.0012739653,0.0003321523,0.00023695559,6.389459e-05,0.00018883568,0.0009872284,0.008475069,0.06068455,0.103528544,0.12583548,0.14757743,0.13435203,0.119263604,0.11007929,0.09453292,0.06394225,0.0151707595,0.0009055818,8.89836e-05,5.589134e-05,0.00020768994,0.0008434353,0.00073520635,0.00029265232,0.00019515623,0.0002624273,0.00046383456,0.0004245186,0.00030560314,0.000106638305,0.00010171457,0.00014588467,0.00020907717
B11087AB63F849C82626699173AFEAEF,0,0.18386371,8,17,0.07589308954775334,0.0044880845,0.0027678479,0.0050830636,0.007071453,0.007510007,0.0057014027,0.0017250153,0.04078412,0.067940935,0.09134776,0.08455711,0.082931265,0.08818777,0.078437865,0.064597726,0.07792813,0.058921438,0.064080894,0.021893533,0.004728466,0.004520525,0.011771943,0.023777768,0.017585581,0.0077589964,0.0039754827,0.00429544,0.0058147856,0.014022645,0.0220901,0.007768674,0.0037990878,0.0018105257,0.010324594
CBA68C8E904EDEBACFE1945D12EDF9B1,0,0.36685082,9,32,0.03127827646676451,0.016272638,0.0035572308,0.010886932,0.018475562,0.03056053,0.033729166,0.034423444,0.041291144,0.022664517,0.053232998,0.054411378,0.04600337,0.06180208,0.04858403,0.050793584,0.049108822,0.043414533,0.035736326,0.027075062,0.019780632,0.012776656,0.018693931,0.023567053,0.019860068,0.018927159,0.0018736897,0.009001682,0.012254046,0.017089697,0.021006498,0.020630084,0.032873217,0.052182037,0.037460197
A5EC0898E86FA8BC485AC3F06773A16A,1,0.657332,25,32,0.056872916873544455,0.013183775,0.016185088,0.016016038,0.018951727,0.023928959,0.02548065,0.017828435,0.0099690575,0.010742628,0.011797076,0.010605146,0.012814105,0.01718673,0.015325089,0.012334982,0.011950562,0.013409415,0.026958097,0.025354343,0.020207966,0.019855313,0.022447653,0.026119838,0.050238226,0.048689518,0.07853712,0.03440723,0.03708687,0.035103444,0.03439079,0.050342917,0.076282196,0.10883277,0.047436226
1978636152642146724E0EF6C54CD89D,0,0.26597893,7,15,0.06119003064102597,0.023249565,0.024002878,0.025751704,0.035182156,0.03674762,0.03446766,0.04575513,0.05732328,0.0613584,0.058494437,0.0652662,0.0681329,0.06517785,0.061053686,0.061667733,0.05223579,0.03829472,0.024931982,0.008592447,0.0060847173,0.004109065,0.0038414306,0.0077007064,0.0044685723,0.004601979,0.0030826202,0.0017459786,0.0029695793,0.014939307,0.010859166,0.034323353,0.00960516,0.031488586,0.0124936085
AC2C815C7FB7E65044C2FCA26F7F4E08,0,0.18951428,9,14,0.11557408298055331,0.003006457,0.007632945,0.015934855,0.009189623,0.014480524,0.0043985527,0.0063009197,0.014840303,0.025290733,0.113478616,0.12481513,0.12502816,0.1305731,0.112384096,0.0871654,0.03529561,0.028365992,0.01768365,0.0114258835,0.007869567,0.009057198,0.011292214,0.012419025,0.011262308,0.008819084,0.0025155891,0.004522838,0.0048693516,0.01976346,0.011458151,0.0015879313,0.003147835,0.001890667,0.002234214
421393DB2C850004D339C5827851A9DA,0,0.13633601,8,15,0.09750757832080126,0.03256712,0.021135615,0.005160539,0.003942086,0.0045065363,0.0026134986,0.008128965,0.06529588,0.09072376,0.09503092,0.103630334,0.10939452,0.10841504,0.10339619,0.08855204,0.08091782,0.04613768,0.007024056,0.0040919683,0.006394923,0.0019937027,0.0022612056,0.0023943915,0.0010182731,0.0004675565,0.0003287781,0.0011286244,0.000464971,0.0006256069,0.0005604584,0.00015299083,0.0003591116,0.0003895732,0.0007953055
6770CCEC36DBD98A18EF6E488438DC99,0,0.9305202,29,31,0.22841766973336539,0.0021095683,0.0042284215,0.006948098,0.005440469,0.004812559,0.0039184024,0.00278811,0.0038195485,0.02204998,0.00243463,0.0011604412,0.0010810088,0.0009599025,0.00088413403,0.00089373864,0.0008924044,0.0010235991,0.001264224,0.0015010884,0.0014502903,0.0013727616,0.0014191986,0.0017583693,0.0027687445,0.01970134,0.0025948898,0.0032934463,0.00803659,0.016569605,0.34862196,0.04163216,0.29499888,0.09455484,0.0930166
0077F6C87CCF3C57BB19A0FC49B54222,0,0.121574536,9,15,0.11360966520650047,0.033074062,0.0034146071,0.00094445347,0.0013552264,0.001988588,0.0017231323,0.002064232,0.013968022,0.06001716,0.103928566,0.10387817,0.13673903,0.10193809,0.1405015,0.10768261,0.10059969,0.05011865,0.01434827,0.0014440501,0.00068335223,0.0003425781,0.00034118525,0.0003255488,0.0009945978,0.0005651585,0.00967711,0.0016602745,0.0022694473,0.00063832314,0.00052735663,0.00081948243,0.0006753562,0.00046369384,0.00028851267
EE681961022A72BD667A3903763AD41A,0,0.11017659,9,15,0.11251657562596458,1.4787165e-05,1.3051606e-05,3.3425574e-06,5.623317e-06,9.094613e-06,2.701528e-05,0.00023713069,0.03979618,0.07266434,0.09154704,0.10128015,0.105057694,0.1132562,0.14055862,0.12652154,0.10939478,0.072614826,0.025141919,0.0015830211,4.8267215e-05,1.5485071e-05,2.3843424e-05,7.382091e-05,4.182425e-05,8.806449e-06,5.386808e-06,4.444352e-06,6.0818966e-06,4.785888e-06,1.2808049e-06,1.713411e-06,5.128435e-06,1.0367729e-05,2.2396966e-05
8AE1DAD49C6E1A25F413052975D8287E,0,0.14940909,6,14,0.08585434738132688,0.0054795463,0.0025933294,0.007856176,0.004119026,0.010474182,0.026097512,0.07029021,0.09448922,0.095334694,0.08891932,0.0978731,0.09224059,0.08674709,0.079249494,0.06754542,0.06010537,0.05864951,0.024696993,0.00964845,0.0040602526,0.00492655,0.0025373895,0.0011959227,0.002608614,0.0010037011,0.00019447735,0.00046602066,0.00019595414,0.0001898323,7.815661e-05,5.1458683e-05,3.2128737e-05,2.585305e-05,2.4500367e-05
5C259C9F08D0DF8589E59FAE33EDFEBE,0,0.15664254,7,15,0.08424607291817665,0.0008154889,0.00034002124,0.0031556292,0.0040711556,0.017438253,0.02724472,0.059961963,0.07295849,0.0777192,0.086263016,0.09217316,0.09892439,0.108239956,0.06171898,0.088393405,0.07182406,0.05209198,0.023915369,0.008255703,0.0023988588,0.0029477892,0.0055895615,0.008034236,0.0074547566,0.0028152503,0.00023226564,0.0023625465,0.001032786,0.0012897435,0.00044782032,0.0012204903,0.0016651805,0.0031195448,0.0038842694
F7B0B79E4497E27936DAEC6103B55D61,0,0.15301518,8,17,0.08627650290727615,0.0051927106,0.0046620457,0.00412349,0.0039929943,0.0007151095,0.005903312,0.0025019343,0.039360337,0.07182759,0.09347857,0.074412026,0.07366722,0.084626764,0.11926861,0.10271896,0.07518481,0.09751925,0.07006124,0.015204043,0.002884018,0.0063991235,0.004198331,0.006313266,0.010561526,0.0032671294,0.000601146,0.0010944029,0.005389121,0.006521406,0.0024120728,0.0010205748,0.0007258431,0.0025243228,0.0016667198
B3AB923EC845720C98D96E1220B699A0,0,0.097409606,9,15,0.1178184864776475,0.007852165,0.0005589172,0.00043250754,0.00022421959,0.00014735607,0.00012254508,0.0015703148,0.02290045,0.054927923,0.085916065,0.1151488,0.12518032,0.14518115,0.13009201,0.11922167,0.10398939,0.07059094,0.0059144576,0.001162595,0.00062925875,0.00026622345,0.00071865495,0.0007309957,0.0015339634,0.00069400796,0.0008446765,0.0008427917,0.0006187832,0.00074205524,0.00026377066,0.00013790649,8.886754e-05,0.00019454304,0.0005597005
55DF47AFD7FAF798C20277F52E8F2D23,0,0.13911411,8,15,0.09582946822047234,0.017450642,0.0047377665,0.03430645,0.0154907135,0.0001918304,0.0003644588,0.013468234,0.061779812,0.0779315,0.083287686,0.09038148,0.081072,0.11507987,0.10348737,0.11714488,0.09825095,0.06370392,0.016998075,0.0007888393,0.00046711226,0.0002625573,0.00023122023,0.000560743,0.00038585323,0.00020290914,0.00012873414,9.580669e-05,6.874e-05,0.00010508823,0.00016439332,0.00012788565,0.00023429892,0.00029710736,0.00075105426
332D35799671499D66158EAF022B561F,0,0.17647347,3,15,0.06379961573447172,0.03525205,0.035038948,0.03233685,0.092432186,0.070791684,0.017929964,0.011707478,0.021617338,0.046434008,0.07940677,0.10784098,0.09367552,0.07571641,0.079423,0.06545417,0.0669655,0.022348888,0.014495575,0.004689697,0.0014600354,0.00082749384,0.00018040898,0.00025677003,0.00056857604,0.00044812524,0.000922733,0.0010384067,0.0010333542,0.0026849092,0.0039353985,0.0015803475,0.0021427614,0.00638082,0.0029828541
183B11730B40BCBA5C26A10A6E90A163,0,0.07961626,9,15,0.13198830400194442,0.0050690775,0.0005164725,0.00084178575,0.0004512174,0.00037397037,0.00047353742,0.0016686824,0.0031741557,0.024069715,0.10089166,0.1325724,0.14645407,0.18376063,0.15596028,0.11349065,0.090788454,0.023885978,0.0034382213,0.0007834148,0.00076618453,0.0004987867,0.00057089323,0.0008752953,0.0008535111,0.0009860289,0.00081270083,0.00097554043,0.000906402,0.00070973166,0.00067907677,0.0005474943,0.00075657974,0.0006778206,0.00071965053
9AAFAD5C79142CD89FC1A36DF7B520DF,0,0.09694966,9,15,0.12131379438298089,0.0056666695,0.0017771176,0.0010285873,0.0010019995,0.0005740751,0.0013136601,0.0040532844,0.023293743,0.06441532,0.09453836,0.124364026,0.12727973,0.15320808,0.1443259,0.11814124,0.08733923,0.029660914,0.008066793,0.0010639724,0.00039869806,0.00037964986,0.00067462,0.000935301,0.00090053317,0.00086760166,0.00031864241,0.0005689589,0.00068561995,0.0011609184,0.00065204647,0.00026065297,0.00013016985,0.00016912783,0.0007847724
93A3ACF5E4FF304B329CC5E3FE799CAA,0,0.4053073,13,29,0.033962689326418674,0.020191561,0.012106335,0.013727235,0.024968417,0.02834257,0.021244792,0.024171049,0.028426409,0.027158989,0.030038793,0.030639654,0.037316035,0.041330703,0.04334654,0.03938343,0.034642477,0.035081156,0.035466585,0.014080553,0.015389002,0.03035098,0.033051215,0.03743683,0.044011343,0.046137515,0.0022505464,0.031387076,0.037722766,0.05300184,0.044625863,0.02053824,0.0031195777,0.02208578,0.037228074
325FA29EED89764CEE140838668EF32D,0,0.45562646,9,33,0.03546413820236921,0.0042800354,0.0031556638,0.0048006885,0.007020857,0.0075384392,0.0075297663,0.0089748865,0.031423632,0.038672615,0.07950545,0.055086825,0.04168499,0.052397765,0.06339594,0.025857497,0.027672568,0.035589747,0.019683873,0.015916545,0.011194012,0.011496188,0.016125558,0.020452993,0.015594378,0.012891222,0.014893953,0.047995348,0.032128934,0.04074583,0.038770713,0.018730769,0.04270352,0.066391006,0.07969783
64E99967CB498360684C97CE37B8413F,0,0.87057215,26,33,0.10032082558609545,0.00813717,0.0080252765,0.011419499,0.009950443,0.009909334,0.01041868,0.007862713,0.005917632,0.0069734654,0.006083615,0.0046823807,0.004464779,0.0062490474,0.0033825843,0.005587752,0.0073977294,0.00777199,0.007848113,0.0067297043,0.009101749,0.009190401,0.008040733,0.005974358,0.0072519914,0.009021519,0.01004072,0.16441864,0.04164573,0.01876477,0.063440725,0.0450145,0.09402138,0.20530993,0.16995093
F3CF2229DFA56C6C127703F487A6867E,0,0.13877007,7,14,0.09205820318311453,0.006978011,0.0016507506,0.0012790773,0.007017937,0.011720535,0.0034635884,0.014587666,0.070071526,0.06340581,0.082779326,0.09794941,0.09542523,0.13272576,0.11372748,0.08038108,0.06422211,0.06512864,0.029261176,0.008558092,0.0043199356,0.0039097858,0.0036632551,0.0031035205,0.0041280254,0.0050626653,0.0048022554,0.0030003618,0.0019217336,0.00170559,0.0014250508,0.0022621616,0.004221565,0.0027055563,0.0034354017
EA0BB80A7A7E450F303D3370FA89CE8E,0,0.09116614,9,15,0.1308233141899109,0.004539015,0.0072058113,0.013802579,0.00012369089,0.00041775283,0.00015541419,0.0003695664,0.0014873479,0.04454948,0.12242334,0.13892424,0.14647552,0.16403916,0.13598265,0.12199744,0.08592084,0.006409884,0.00062867464,4.758042e-05,6.8845395e-05,0.000100850404,0.00015584483,0.0008228533,0.0024146563,0.00017481655,5.3721775e-05,7.2835086e-05,0.00012810153,8.0838894e-05,5.0472616e-05,3.2490658e-05,5.172885e-05,0.00013792334,0.00015404233
73FE998047F60C841FA75E505B2F5543,0,0.1747622,3,13,0.07106052271344444,0.01744746,0.0106185945,0.054708038,0.06335144,0.048561145,0.06075308,0.046485804,0.059803065,0.08117168,0.098316714,0.080822855,0.056151997,0.09789264,0.08835533,0.046357095,0.03413999,0.0056091794,0.0043166536,0.0035125325,0.0045408434,0.0047350787,0.0031269367,0.00933135,0.003512774,0.005448536,0.002932385,0.0016750477,0.001484625,0.0009066512,0.0013158732,0.00047435134,0.0011502228,0.0002512672,0.00073867565
