CONS_NO,FLAG,user_score,pred_interval_start,pred_interval_end,interval_confidence,att_m01,att_m02,att_m03,att_m04,att_m05,att_m06,att_m07,att_m08,att_m09,att_m10,att_m11,att_m12,att_m13,att_m14,att_m15,att_m16,att_m17,att_m18,att_m19,att_m20,att_m21,att_m22,att_m23,att_m24,att_m25,att_m26,att_m27,att_m28,att_m29,att_m30,att_m31,att_m32,att_m33,att_m34
86539F8EFF6238EF92E991125B675256,0,0.24351603,12,16,0.07856083661317825,0.0116410125,0.0046250694,0.0084829,0.02735251,0.029798182,0.02737318,0.012306427,0.022668226,0.013261517,0.020608224,0.047623485,0.052140176,0.07424711,0.0785747,0.07381145,0.0868218,0.07934912,0.041811623,0.04966077,0.044390433,0.026207522,0.030503687,0.026110768,0.023268541,0.016441362,0.008473796,0.008313153,0.0098803295,0.02033722,0.016400753,0.0049218317,0.0011954529,0.0007299612,0.00066763384
AD15A97C2A2F7892B9A4C65B63EBE441,0,0.35729873,11,16,0.06509313049415748,0.03964398,0.025601946,0.016932376,0.03395031,0.033220455,0.02951301,0.01892098,0.012515354,0.010865542,0.014844934,0.03378227,0.053631283,0.072186865,0.07504185,0.08144924,0.057728782,0.05052076,0.030797083,0.017873904,0.0327265,0.023075802,0.024219297,0.014699399,0.019782478,0.03250017,0.019112807,0.009762122,0.010551438,0.015344714,0.02083851,0.0121409595,0.01332487,0.015265348,0.027634641
7EE55CDE5C25CCC5EFDD91D3F81DE7AC,0,0.05517183,11,16,0.1588189552227656,1.14405875e-05,2.1567348e-05,2.2914905e-05,2.8521348e-05,0.000112213136,5.252637e-05,6.218247e-06,2.294847e-05,3.6617787e-06,0.00017060371,0.045871634,0.097277656,0.12277651,0.26132733,0.17331994,0.13307886,0.16513345,0.0003890408,1.0891374e-05,7.843379e-06,1.36644e-05,1.4078002e-05,2.3939176e-05,1.1742089e-05,1.072573e-05,3.6206088e-06,1.3795009e-05,8.851969e-05,1.7438559e-05,0.00011961441,1.5000125e-05,1.2767755e-05,3.3684248e-06,5.895162e-06
0A87A4DB3B64636C747695868543A78D,0,0.23072506,10,16,0.0709844162421567,0.013009286,0.019254968,0.029830776,0.038834505,0.041940305,0.038511477,0.0025959064,0.0024259805,0.007977568,0.04298298,0.089873806,0.086335264,0.070767716,0.053121865,0.06109895,0.06857999,0.067113325,0.049146898,0.02139932,0.015494159,0.01690217,0.026716642,0.030066205,0.032768,0.015981201,0.012465273,0.007845817,0.009540169,0.012740417,0.00871158,0.00093539694,0.00054147805,0.00095257926,0.0035379622
6A6AD4625A30D7FD50C11B7B98333351,0,0.17475888,9,17,0.08338143573039108,0.0058118734,0.0004705224,0.0069348733,0.012190412,0.020638946,0.021386199,0.038137373,0.001987752,0.017398734,0.06854169,0.115158126,0.08864137,0.10778344,0.026688946,0.06864587,0.09942777,0.08567658,0.089869134,0.031065047,0.007010628,0.0147313895,0.030517261,0.01752318,0.011118886,0.0025556805,0.00053502014,0.00040138396,0.00059977476,0.003351851,0.0029258486,0.00070054637,0.0005698686,0.0003108682,0.00069322385
361F2BEDEC4C7470AE2B45AC3692839B,0,0.21475694,3,12,0.058548997878096996,0.03821644,0.04929831,0.045526445,0.07313658,0.1755578,0.09595634,0.0054099257,0.0011302324,0.0015541385,0.01250925,0.07062585,0.054999072,0.09461078,0.043275017,0.03958907,0.031572223,0.02931731,0.019579463,0.0039821058,0.0020539707,0.005120679,0.011175305,0.01865702,0.008692245,0.0019945889,0.0018811877,0.0027434689,0.0023677622,0.008672953,0.021492025,0.013002482,0.0024086365,0.0049281386,0.008963135
0F84B25EF18151AC1E13EACCE71094FC,0,0.48362046,18,31,0.0310929810761341,0.029330546,0.017632244,0.033484973,0.03314771,0.03557566,0.031211229,0.036755122,0.02831419,0.03558811,0.033338215,0.025825435,0.021435115,0.020392656,0.024810081,0.023394603,0.024342578,0.02471608,0.035708368,0.04995811,0.028484734,0.028197585,0.020354742,0.012161217,0.031037752,0.019834192,0.029454926,0.054249387,0.01640907,0.044326335,0.02974374,0.030476604,0.040613342,0.023249632,0.026445694
BA2CC49425D944269DC4C31EA5D3571F,0,0.2772082,7,12,0.07583956482509772,0.0026360129,0.006314261,0.017257368,0.02984396,0.0408301,0.050078038,0.054146126,0.11891031,0.0758076,0.04021175,0.084616244,0.052176863,0.08331462,0.033047732,0.010292837,0.014192137,0.042627998,0.026952524,0.02143152,0.02508756,0.019945135,0.02341217,0.021516627,0.018960593,0.013195452,0.0043102144,0.0038646222,0.008731399,0.006156681,0.009460518,0.009499784,0.009370782,0.009203911,0.012596545
2E476BDA6B3932508E75546CA93D0BDE,1,0.49564013,8,33,0.0294914988335222,0.036204185,0.03611568,0.027409056,0.036155224,0.03154638,0.034948617,0.010229996,0.020611757,0.11966576,0.03756473,0.03274038,0.028261837,0.02651299,0.030028023,0.018514086,0.014995819,0.026947323,0.033505708,0.03661334,0.034108818,0.03365668,0.024494909,0.018814318,0.0053354125,0.010578862,0.013683786,0.02407557,0.020431116,0.021645296,0.010539961,0.009945671,0.029576607,0.040430076,0.064111896
1140144BA7517A994580ACE25F45E348,0,0.20124148,3,8,0.11199627816677094,0.015192808,0.016215686,0.03863186,0.10004713,0.08097268,0.11296706,0.1232586,0.13152798,0.12320423,0.05065339,0.037961207,0.044276055,0.03231301,0.030292563,0.017374553,0.0093264915,0.0012264678,0.0013660607,0.0008463814,0.00084018614,0.0014329209,0.0013861359,0.0012145656,0.000985786,0.0009053658,0.0011039721,0.0022978766,0.0027500817,0.0056442837,0.0035410328,0.003353031,0.0029303748,0.0018397674,0.0021203754
AA078D8D523289E9C03CDC7064830FC2,0,0.10635177,11,14,0.1540760863572359,0.011509153,0.004378826,0.0072375936,0.0024286453,0.0010629238,0.0005124111,0.000794686,0.0007079978,0.00037495917,0.002224868,0.00526384,0.20067056,0.22111666,0.1039351,0.09058203,0.027041662,0.061440393,0.0014291464,0.0008423959,0.00087092613,0.00041577165,0.026052393,0.08155252,0.016724149,0.008609056,0.0025599578,0.007173973,0.011049924,0.021497838,0.04042523,0.0006672364,0.0021567328,0.002930025,0.033760425
F3E377831B90A2DD4443533320A6195C,0,0.23515281,11,17,0.07685465897832598,0.018275147,0.011007052,0.010561163,0.011146184,0.013714517,0.008144308,0.035315827,0.009785968,0.02828626,0.043810148,0.048322294,0.08094437,0.08196572,0.06746463,0.0724367,0.08225892,0.083519146,0.069393136,0.0353372,0.024595898,0.020900754,0.015935322,0.016002962,0.018187128,0.016289357,0.004688242,0.010273912,0.0102999,0.007986042,0.010957447,0.011216658,0.0069338474,0.009017993,0.005025942
FC01BFCC63CC9324670B71EDC5417237,0,0.08109638,11,17,0.1309022307395935,0.0038790023,0.00075228047,0.0020578664,0.00234316,0.0130251385,0.0058832257,6.532527e-05,0.0001458945,0.0005482674,0.0017200186,0.04209935,0.10095451,0.11826874,0.15540406,0.12635654,0.15026633,0.15988073,0.1051847,0.0014194329,0.00013363108,0.00026483933,0.00086765084,0.0014367448,0.00088215695,0.0012529128,0.0022310528,0.0002794348,0.00036250948,0.00088824064,0.00027694865,0.00067959185,6.4621614e-05,2.8502389e-05,9.6486314e-05
5F6131811151845537524362BBB93D08,0,0.61769307,33,33,0.1972099244594574,0.026636554,0.030196598,0.029200029,0.030324705,0.02947786,0.015119595,0.004394768,0.007203308,0.011004123,0.02089816,0.033288125,0.04118527,0.040499743,0.036480814,0.041580513,0.038233317,0.028815476,0.014703846,0.01959502,0.01344573,0.019408401,0.020089017,0.03221819,0.057088025,0.025011238,0.01901606,0.021146657,0.014378832,0.017076291,0.013976004,0.018392649,0.008485312,0.024219885,0.19720992
A26CBC01005EF5FB1DA977E0ED4630CE,0,0.7547654,9,33,0.03577364327386021,0.010674096,0.009665232,0.016982807,0.011865338,0.010743729,0.0055415467,0.0050038663,0.018151708,0.01703052,0.19874929,0.03208642,0.019842628,0.018654723,0.017920675,0.017186211,0.015992891,0.014539675,0.015222291,0.016037539,0.015466422,0.01493196,0.01570149,0.014709531,0.014127646,0.052459184,0.021294422,0.047485456,0.011351054,0.01579541,0.008832737,0.13921008,0.006652865,0.017498763,0.13259172
8475C1572416ECE7EB165A463435AD5E,0,0.11581732,2,14,0.06495508538165058,1.3335869e-06,0.00059256796,0.27985433,0.06672836,0.13679333,0.030756157,0.0137290815,0.014178844,0.0010498465,0.009320821,0.046217028,0.059701167,0.051459864,0.047899894,0.08672739,0.08461705,0.06992043,0.00020720679,1.171065e-05,6.285715e-06,0.00012653094,5.9519472e-05,4.5863153e-06,7.2444897e-07,3.575188e-07,1.2804179e-06,8.80782e-06,5.477789e-06,3.7120183e-06,1.6229944e-06,4.4682242e-06,1.006264e-06,8.2540566e-07,8.49124e-06
DAEEE0D94F2878EC2258DDA76907E991,0,0.13971238,11,27,0.04688590181398039,0.007914217,0.0017486247,0.0008783733,0.064795576,0.00034742735,0.008891231,0.00023934373,1.7975697e-05,3.9271613e-06,0.00020641812,0.04925139,0.14190897,0.15147685,0.12842451,0.06910974,0.09442244,0.03596555,0.026092932,0.0006378267,7.492153e-05,2.661695e-05,0.00013566743,0.00012059022,0.008590001,1.0289118e-05,0.0012864068,0.06309334,0.07568368,0.046835642,0.016580876,0.0050721997,0.00012931699,3.5459223e-06,2.3680153e-05
AF3C6CCE36574F02EF12A6CF69339275,0,0.20238988,8,16,0.07603701204061508,0.00788266,0.00275527,0.011817743,0.027384073,0.041464515,0.02531557,0.0035833206,0.013061952,0.06371863,0.058607273,0.12355461,0.120255165,0.07288292,0.04067686,0.038191844,0.0686958,0.09775001,0.035276048,0.024914928,0.01785525,0.0149335,0.016597668,0.023866022,0.025627904,0.010882489,0.00029298748,0.0003869447,0.0029912095,0.0044369376,0.0017214773,0.0010575793,0.00030148798,0.0003061903,0.00095318165
E9A34C450FC9913C9BD0D3EA2F4B84C2,0,0.0890366,10,16,0.12809748096125467,0.0014507702,0.0003501403,0.0010336816,0.0009272288,0.0016492992,0.008156103,0.0033692105,0.004263154,0.0037546153,0.014298247,0.10247055,0.1252264,0.12631695,0.12520257,0.14420243,0.14274685,0.13051663,0.04025673,0.006481528,0.003701088,0.0009450097,0.007141915,0.0007470653,0.0008476645,0.0015987727,0.00023335275,0.00020468349,0.0002588666,0.000110474866,0.00036283332,0.0010003943,9.716593e-05,3.4221837e-05,4.339756e-05
A8ACD027F2FCF3A147A4455D511AF55A,0,0.076474875,10,15,0.13836010421315828,0.002015461,0.0018826213,0.005341155,0.035596833,0.012095607,0.006787289,0.00020594259,0.00038188396,0.000105461106,0.008657578,0.10874397,0.12493118,0.21655431,0.12584281,0.13158496,0.12250339,0.07541697,0.009327847,0.0002871732,0.00026082367,0.00022153828,0.0013485574,0.0018862424,0.001580836,0.0005784689,0.00018107537,0.00034825987,0.0017855502,0.00086984836,0.0008565415,0.00016824453,0.00010186394,0.00012557638,0.0014242574
2EACA3CA97B15731609AB712966FCBCB,0,0.47870812,24,24,0.12506575882434845,0.018393192,0.018556088,0.012673673,0.022392446,0.020804115,0.012129311,0.008012486,0.010353751,0.035994947,0.04070926,0.041658748,0.042238567,0.036503337,0.036127254,0.038588356,0.038944054,0.03947016,0.04016633,0.038909163,0.034997374,0.03302584,0.033263836,0.03388302,0.04188196,0.12506576,0.029619178,0.0130029945,0.009807332,0.010568487,0.009988652,0.009442846,0.016985124,0.029897185,0.01594507
F2632A2F4F585163087EFA9A673203D0,0,0.062193852,11,16,0.1504532272617022,0.00028277814,7.289356e-05,0.00024488938,0.00012277343,0.00014944682,0.00039221274,0.00022657475,0.00015674833,0.00052004063,0.0024708186,0.08691294,0.16227317,0.14999457,0.15062104,0.16039719,0.16256581,0.11686759,0.0013452505,0.00021071582,0.00011285734,0.00021566311,0.00040707024,0.002047192,0.0005602359,0.00021325517,2.9733481e-05,0.0001001931,4.499115e-05,5.760018e-05,3.6189664e-05,0.00025841163,2.343981e-05,2.0065047e-05,4.563494e-05
98F4EC9D391309DBE8FC7700E6ED5047,1,0.24513018,15,22,0.06865075649693608,0.00848464,0.005357316,0.0060562375,0.016584309,0.017155433,0.009611375,0.014263808,0.009646111,0.015932813,0.03605166,0.04563287,0.041192513,0.056213744,0.040398195,0.050264142,0.0604723,0.053283054,0.048714224,0.048445746,0.08699421,0.08853483,0.09043152,0.07233017,0.037255354,0.017048184,0.0018661842,0.00086137716,0.001124135,0.0016891158,0.0060280347,0.0060293106,0.0052388157,0.00017813187,0.0006301642
48098360EDD53CA051ECD037305C3FDF,0,0.30292043,10,20,0.04415004203540527,0.0036013513,0.0063532568,0.00096073566,0.0011198489,0.0026210237,0.0025727807,0.022533318,0.023226686,0.0054117586,0.0130829215,0.063336186,0.058019336,0.046233825,0.05286894,0.049231432,0.021937741,0.00077256496,0.032885388,0.054867633,0.05343387,0.052063547,0.047106143,0.042316105,0.041864455,0.03847546,0.030689107,0.026266824,0.02482611,0.03240725,0.02813236,0.028556991,0.028781598,0.030050047,0.03339339
46519BCEC521B7327C543A87EFC09CBA,0,0.32045463,11,22,0.04644811727727453,0.020298088,0.009601833,0.021023313,0.019840406,0.01897152,0.0225951,0.02662217,0.020095797,0.026332647,0.03607833,0.044161886,0.053044397,0.05301703,0.048955623,0.06267564,0.065060236,0.04384041,0.035929184,0.028085746,0.028077992,0.04191733,0.047492556,0.04928126,0.03577492,0.016755959,0.011815688,0.014550918,0.017192483,0.014156869,0.022810701,0.011702148,0.010330727,0.013462194,0.00844884
38B0F9AE81137B16A25342EF9ED3CD58,0,0.39902487,9,11,0.07449038575092952,0.031208131,0.025114037,0.022708608,0.013098392,0.01967164,0.01714757,0.017152887,0.01889436,0.026112886,0.0565731,0.043456748,0.12344131,0.04467634,0.04370849,0.047087967,0.03828371,0.04471606,0.038052693,0.035917394,0.030126136,0.027907401,0.012987857,0.020435257,0.006283729,0.019291762,0.024669407,0.017662946,0.01457298,0.01389332,0.013525478,0.023592431,0.022332752,0.015246245,0.030450085
06615934DC741D2A235ADA884B6838BB,0,0.48286384,0,13,0.05055455956608057,0.07136875,0.01864623,0.021052267,0.03739638,0.055283614,0.050096996,0.059006028,0.07361721,0.029593194,0.031231293,0.06573364,0.06507499,0.03515196,0.094511285,0.022579007,0.032606866,0.043691054,0.020592658,0.016700368,0.018990852,0.017380921,0.007508696,0.008839465,0.0068011205,0.0074152322,0.005413803,0.006461597,0.0071668397,0.006831734,0.010036424,0.011351664,0.020881718,0.011030508,0.009955608
6188C6BB66B13A360BD6DFE370D5176C,0,0.092713684,11,16,0.13589202612638474,0.0007781633,0.0023575646,0.0066988156,0.029669337,0.0251816,0.0054810136,0.00037591532,0.00048651954,0.00014345806,0.0018667382,0.060001418,0.119345486,0.14983547,0.1304239,0.16647571,0.13676292,0.11250867,0.036457896,0.0025433316,0.0004900214,0.0008156081,0.003701027,0.0018884114,0.002440346,0.00023455855,8.1174716e-05,0.00012423965,0.00010475426,0.00026151765,0.0008403262,0.0011825594,0.000114191746,4.48978e-05,0.00028249295
68634975F1CFB43F1F6108955C78FB2E,0,0.30333304,10,28,0.03816817702088309,0.024877133,0.038258024,0.043440863,0.03851139,0.022919826,0.017580029,0.0008381377,0.0034989011,0.012542803,0.029525163,0.072773725,0.09383453,0.07857318,0.04895772,0.062653355,0.058010418,0.05736487,0.03233313,0.01832004,0.014837811,0.0037330936,0.015479407,0.01382857,0.021460447,0.025099363,0.00045102788,0.009754414,0.00816708,0.08956318,0.017315183,0.0021239128,0.0044390745,0.002743433,0.016190639
A11360E83389BCFD41F3C533972657BF,0,0.3602111,10,17,0.04884325759485364,0.020088335,0.025447097,0.02696637,0.031400323,0.030592177,0.024725407,0.018115496,0.021938669,0.030382004,0.040984537,0.052742623,0.039830085,0.041065846,0.041990012,0.051815167,0.04518361,0.065353625,0.052765094,0.022981029,0.04371109,0.042309593,0.041173205,0.026564669,0.022192176,0.014178468,0.0039586523,0.0064112223,0.019080134,0.009212876,0.01889538,0.023937449,0.014260558,0.018224804,0.011522189
973EBB627CBA07FF1B4D5803E6D55BA8,0,0.3623242,5,21,0.04644711063626934,0.017449953,0.01498066,0.01373172,0.03990889,0.010548167,0.06804673,0.013144882,0.013605008,0.021416862,0.026460666,0.029561592,0.032497693,0.026854543,0.021575494,0.04110355,0.03742353,0.0723372,0.094650805,0.08459674,0.07904239,0.07051783,0.05676537,0.03559699,0.016255733,0.009433422,0.010256894,0.004026703,0.0035104405,0.0049200705,0.0031004555,0.0055403267,0.007880428,0.0063680466,0.0068901684
F1791C0FF9933DEF7114F87FF76072A2,0,0.077520505,10,15,0.14154010514418283,0.0001825332,0.00036884026,0.0006103292,0.0011862125,0.0029472923,0.0042987694,0.011923061,0.00027977827,0.0034210861,0.011770995,0.120877735,0.17329834,0.22602902,0.121286325,0.10326219,0.10448701,0.0815182,0.0014987767,0.0029473824,0.0013826729,0.00095349905,0.0013758554,0.0017637841,0.0013713072,0.0021492636,0.0012705696,0.0009824944,0.0025029976,0.005257751,0.0015422235,0.0010346823,0.0015345922,0.0031619787,0.0015224182
1156DDBB4731F039C2DAE4D9ACBECA36,0,0.9339923,26,33,0.0980441830761265,0.0038273921,0.0011116734,0.01023292,0.003186169,0.0012817853,0.0054588364,0.0020071953,0.027186425,0.0026915409,0.015364444,0.0016886803,0.0031542429,0.0015480426,0.0050256317,0.02246846,0.0272567,0.007960809,0.003227729,0.036060695,0.0035051221,0.0030024517,0.0030333118,0.0037256272,0.008289838,0.0039717536,0.009379097,0.5099597,0.02612251,0.014621765,0.05869842,0.005116393,0.0070662433,0.003441435,0.159327
71FE1E59B68066F9C536B284216927B4,0,0.1621587,10,15,0.09511977868775527,0.005222,0.0030807187,0.0033806113,0.014324057,0.018563535,0.050605122,0.00097258354,0.00261546,0.0038064988,0.028538086,0.102517664,0.15640602,0.13070989,0.07710163,0.031497043,0.07248643,0.06266487,0.04779333,0.0367696,0.0066278125,0.016062945,0.020582616,0.025821218,0.026796743,0.02181094,0.001169072,0.001416436,0.005439576,0.0069717,0.006619533,0.0049252356,0.0033006591,0.00091491116,0.0024854047
620E44DC6D9985C0A31FF45BA16A2A8E,0,0.4771519,14,32,0.03198378258629849,0.03504782,0.030641459,0.036813427,0.025343332,0.018273951,0.015108457,0.0073096347,0.010242799,0.018316722,0.022718452,0.03469628,0.032497518,0.035544224,0.032864224,0.04570946,0.070881866,0.013917604,0.010506345,0.0232541,0.02948883,0.038844984,0.031442232,0.034954324,0.022222092,0.041299112,0.027600281,0.023032561,0.019364629,0.022635102,0.017857686,0.023383338,0.039836306,0.071461014,0.0368899
BAEAD5C80B74B2368202FF567FFB9AB4,0,0.07463532,11,15,0.15589659363031388,0.000512103,0.0008668065,0.0031653803,0.00054749934,0.00017159151,0.0003557351,4.0666753e-05,0.0001335537,0.0013317086,0.000500296,0.06880468,0.16579004,0.10746075,0.18152486,0.22218293,0.10252439,0.01389356,0.0006448372,3.0888634e-05,5.7242105e-05,2.3918199e-05,1.206851e-05,7.56465e-06,4.6648565e-06,5.1233474e-06,4.6227933e-06,3.6568572e-06,1.951694e-05,5.3187603e-05,0.006352333,0.02871813,0.05499257,0.03608758,0.0031755562
9F88B5D8EFF2BA0CB06E6EAEC19FE91D,0,0.4214008,8,28,0.03624443326234108,0.017334746,0.018196564,0.014520189,0.020471344,0.014746559,0.015532455,0.016334955,0.03371765,0.051634002,0.044802118,0.037464708,0.04502399,0.037405528,0.034264162,0.035917763,0.038987912,0.041597415,0.043390114,0.044362545,0.04171427,0.041519962,0.043103438,0.04119417,0.029604858,0.014244304,0.0069662374,0.022403246,0.018520348,0.04701201,0.035649993,0.012940973,0.008649071,0.01345543,0.017317006
4108E84F57F711D27A84B005631B7BF7,0,0.25087914,7,13,0.06634527338402611,0.000667911,0.00090810773,0.0003442977,0.008329077,0.011934532,0.028314035,0.03713709,0.07627412,0.04037928,0.061210144,0.06440027,0.061521683,0.10420169,0.05642973,0.0017847355,0.002159002,0.03701621,0.047747064,0.05185766,0.04707547,0.04498373,0.0448183,0.04209998,0.027685298,0.0379771,0.00034140717,0.00023574411,0.0003790809,0.0067590387,0.0058592004,0.00863402,0.0058698896,0.0062034274,0.02846165
BE798FB80A018BB6C2D8ACBE850CA343,0,0.81494874,5,5,0.34090927243232727,0.02482354,0.031640522,0.019521825,0.05447148,0.010881607,0.34090927,0.013063209,0.032687005,0.014119115,0.018785896,0.012411872,0.021672491,0.059246305,0.014014489,0.01053293,0.01736955,0.01430415,0.013370062,0.036798384,0.040254485,0.009170569,0.0074104774,0.007682386,0.0091905175,0.009729019,0.006686303,0.010716383,0.012090381,0.013673568,0.006012381,0.007146865,0.012695466,0.041128054,0.045789484
AD6FA76193212E337E73C249B00BBB0D,0,0.58731216,2,32,0.02980713510224896,0.019143904,0.026850523,0.05749551,0.034750964,0.0360417,0.0133751985,0.0058587426,0.017248211,0.019363852,0.028526613,0.034279652,0.03139005,0.020969117,0.014569809,0.038811088,0.03453025,0.028468434,0.012090878,0.007898838,0.013620935,0.06812501,0.030279472,0.028736914,0.016709538,0.026677158,0.017119348,0.047583114,0.021618776,0.020073602,0.012552871,0.013216593,0.051192317,0.12084664,0.029984348
A027488C5419B4425D7755BD2BD2365E,0,0.10646518,12,22,0.08143183315934782,0.0008028485,0.00025039728,0.00012568518,0.00021998415,0.00014447421,0.0007639097,0.0031503255,0.004831144,0.0015945862,0.0011128115,0.0089011425,0.0745399,0.09123346,0.04081566,0.07331115,0.08218018,0.06371968,0.035711728,0.0012970937,0.030846275,0.21934493,0.16319118,0.09409882,0.0067375624,2.0688107e-05,9.702584e-06,1.2137833e-05,3.9494735e-05,5.7602607e-05,4.5326215e-05,0.00023171783,0.00015277867,0.000100409765,0.00040518565
FF78E55D4178E8A824A68596DE8E8616,1,0.87942445,31,33,0.2084824194510778,0.012519907,0.006783243,0.009154332,0.009509307,0.00936826,0.006377059,0.006919041,0.006929309,0.010610483,0.010243343,0.009923598,0.008396055,0.009219427,0.008180627,0.010585423,0.009244556,0.024211356,0.011379192,0.013026163,0.042986188,0.011547805,0.020344106,0.010470326,0.008140594,0.009706502,0.01429197,0.017272789,0.020957993,0.011545474,0.010357572,0.0043507344,0.14314345,0.20711382,0.27519
82393FB8B27752339B29CDDFE695DF2A,0,0.55391407,26,32,0.04753394717616694,0.027625818,0.02181412,0.033334468,0.01927799,0.029138064,0.023272688,0.024536336,0.022977384,0.026909376,0.030051097,0.026829435,0.022885928,0.018299976,0.019497124,0.021723306,0.024209354,0.030025108,0.030507978,0.027823118,0.02243077,0.023734273,0.024665583,0.025107026,0.02422945,0.021546837,0.011449865,0.10640998,0.028559389,0.04500119,0.041180816,0.016198184,0.04993929,0.04544878,0.03335975
72F71CF247A15CB8192477FDE2337CDB,0,0.19920452,12,18,0.08221493448529925,0.015867464,0.016184516,0.0150476545,0.018723082,0.030187963,0.030770915,0.012147597,0.009159284,0.008160895,0.03260876,0.03380283,0.045765787,0.06406444,0.07849519,0.08704816,0.11073918,0.09379296,0.07498454,0.06638007,0.042833667,0.007836607,0.005967997,0.006624986,0.007400513,0.0051604523,0.0019368746,0.0028562814,0.004019671,0.010049164,0.027348487,0.02060769,0.008795848,0.0020795192,0.0025508977
CFEDF12961FFB5A5637B7797A052ADBA,0,0.050643027,11,15,0.17977158725261688,0.00027838038,0.00019937057,0.00043900547,0.000275134,0.0012324902,0.00075502443,0.00081461377,0.00085214694,0.0013986762,0.002418711,0.06935662,0.18005723,0.1532409,0.16150102,0.19198054,0.21207824,0.0041724406,0.0025641604,0.0015496573,0.0035821786,0.003981866,0.001917283,0.0008700951,0.00046568213,0.0002165462,0.00014027725,6.6346e-05,0.00020564787,0.00028190663,0.00020433863,0.00031127446,0.0007218104,0.0008209786,0.0010494539
01263AAF0FDE2E6D0F2F286528DE62F7,0,0.65198904,33,33,0.21695011854171753,0.010109495,0.012456707,0.016043207,0.012603996,0.014691161,0.0049087317,0.0038171203,0.0073250555,0.010409231,0.056693967,0.046777803,0.052503902,0.047605257,0.04359925,0.025007399,0.019515114,0.024365485,0.013702986,0.007129681,0.007651557,0.020528639,0.03136325,0.046658978,0.028571304,0.02597948,0.017039543,0.037960622,0.013648739,0.015246002,0.012975582,0.008702571,0.023042532,0.06441557,0.21695012
CC00ACD27368CDE7447316A8767E582A,0,0.5239865,2,33,0.02928915957454592,0.035103712,0.027643265,0.06817519,0.05637039,0.037550095,0.035873387,0.012007692,0.016543064,0.0051428014,0.007794033,0.023010485,0.03122991,0.011222134,0.047492903,0.022068663,0.016207209,0.031281848,0.01121847,0.047635864,0.02985885,0.03272379,0.030159744,0.022159098,0.012555638,0.014854342,0.038016394,0.012000575,0.020137656,0.03181504,0.012500209,0.016825655,0.019968871,0.10883631,0.054016802
D35ED472F6CF45D32DE7B36A3C311BDA,0,0.18581969,7,15,0.07321908366349009,0.00028667995,0.00042433894,0.014470921,0.018724505,0.04763442,0.052788787,0.037731003,0.07377301,0.09698896,0.0880686,0.08318048,0.07461414,0.065157615,0.049677834,0.061489653,0.066021465,0.05867457,0.023055525,0.0086728325,0.0112693915,0.012007846,0.0101694,0.0046995077,0.0021090107,0.0015074094,0.00014610404,0.0006464352,0.0005996026,0.00061583705,0.0013721782,0.0064387703,0.018781494,0.0014749161,0.0067267297
C445F23E49507277D9DCFB82191CFE67,0,0.07199714,12,17,0.14220969006419182,0.00086350617,0.00057387893,0.0013646245,0.00010229189,0.003010114,0.0029509529,0.00022950121,0.00034433356,0.00076943944,0.0014415479,0.04422594,0.0849904,0.12776954,0.16262375,0.15656479,0.18563132,0.13314864,0.0875201,0.00085501996,0.00017225169,0.00032928734,0.00045595432,0.00036131166,0.00012418655,0.00019453345,0.00013480824,0.00010495493,0.00044654813,0.0017710327,0.0007414344,6.4221145e-05,3.7180558e-05,3.580188e-05,4.6860405e-05
EC7D9E8D395966B69AA968574B78C730,0,0.26172265,2,4,0.08275115738312404,0.0057327445,0.0065553105,0.12331721,0.06369925,0.061237007,0.047017474,0.037668683,0.034509163,0.03567871,0.043178197,0.05115266,0.045500092,0.04372946,0.039666828,0.04052086,0.037085913,0.035836294,0.036752976,0.03700994,0.03691539,0.035568412,0.03276864,0.026286602,0.017251724,0.012080216,0.0054106284,0.00039575226,0.00018566259,0.0033322067,0.0025568353,0.00038412862,0.0007445357,0.00015988694,0.00011058991
4C93AB66E9B9E8A3847F4EA1A97AB0C5,0,0.28958377,14,33,0.0336905924777966,0.027600866,0.013347285,0.011343612,0.021321874,0.012094073,0.018429268,0.013743408,0.012875774,0.010895716,0.014182909,0.03391379,0.043900162,0.045405637,0.04713382,0.08334767,0.08431664,0.07934216,0.05004139,0.0142104495,0.005438426,0.010681515,0.010951042,0.016483316,0.008073868,0.012452558,0.0019074447,0.0027570657,0.016001223,0.02503732,0.035366602,0.056474075,0.05986442,0.04300678,0.058057886
2E463D3FBCE4D3FD4BE95E95BB2397D8,0,0.5282188,10,32,0.03055919439572355,0.026080096,0.020701258,0.03918901,0.0367442,0.03968162,0.028692767,0.02157158,0.016495943,0.02263096,0.014837364,0.065849155,0.026222555,0.05357367,0.034919944,0.02916199,0.030161178,0.03289407,0.0351526,0.03427459,0.032916017,0.035055205,0.037499852,0.033342797,0.020990679,0.014905542,0.012030335,0.0063996073,0.009955925,0.0072672404,0.0087596,0.0077834968,0.03642988,0.09731554,0.0305138
